Participant,Gait,Trial,StartTime,EndTime,AllDataExists,Active
11,r_slow,9,1.17,1.54,0,0
11,r_slow,10,1.26,6.05,0,0
11,r_slow,11,0.02,0.03,0,0
12,l_comf,1,nan,nan,1,0
12,l_comf,2,nan,nan,1,0
12,l_comf,3,2.1,2.13,1,0
12,l_comf,4,nan,nan,1,0
12,l_comf,5,nan,nan,1,0
12,l_comf,6,nan,nan,1,0
12,l_comf,7,nan,nan,1,0
12,l_comf,8,nan,nan,1,0
12,l_comf,9,nan,nan,1,0
12,l_comf,10,nan,nan,1,0
12,l_fast,1,nan,nan,1,0
12,l_fast,2,nan,nan,1,0
12,l_fast,3,nan,nan,1,0
12,l_fast,4,nan,nan,1,0
12,l_fast,5,nan,nan,1,0
12,l_fast,6,nan,nan,1,0
12,l_fast,7,nan,nan,1,0
12,l_fast,8,nan,nan,1,0
12,l_fast,9,nan,nan,1,0
12,l_fast,10,nan,nan,1,0
12,l_slow,1,2.05,2.06,1,0
12,l_slow,2,2.21,2.26,1,0
12,l_slow,3,2.12,2.15,1,0
12,l_slow,4,2.31,2.35,1,0
12,l_slow,5,nan,nan,1,0
12,l_slow,6,2.26,2.31,1,0
12,l_slow,7,2.19,2.21,1,0
12,l_slow,8,2.1,2.17,1,0
12,l_slow,9,nan,nan,1,0
12,l_slow,10,nan,nan,1,0
12,r_comf,1,nan,nan,1,0
12,r_comf,2,nan,nan,1,0
12,r_comf,3,nan,nan,1,0
12,r_comf,4,nan,nan,1,0
12,r_comf,5,0.03,5.17,1,0
12,r_comf,6,nan,nan,1,0
12,r_comf,7,nan,nan,1,0
12,r_comf,8,nan,nan,1,0
12,r_comf,9,0.08,5.32,1,0
12,r_comf,10,nan,nan,1,0
12,r_fast,1,0.12,4.57,1,0
12,r_fast,2,nan,nan,1,0
12,r_fast,3,nan,nan,1,0
12,r_fast,4,0.68,0.71,1,0
12,r_fast,5,0.46,4.22,1,0
12,r_fast,6,0.46,0.87,1,0
12,r_fast,7,nan,nan,1,0
12,r_fast,8,0.2,0.67,1,0
12,r_fast,9,0.27,4.25,1,0
12,r_fast,10,0.42,4.2,1,0
12,r_slow,1,nan,nan,1,0
12,r_slow,2,nan,nan,1,0
12,r_slow,3,nan,nan,1,0
12,r_slow,4,nan,nan,1,0
12,r_slow,5,nan,nan,1,0
12,r_slow,6,nan,nan,1,0
12,r_slow,7,nan,nan,1,0
12,r_slow,8,nan,nan,1,0
12,r_slow,9,nan,nan,1,0
12,r_slow,10,nan,nan,1,0
13,l_comf,1,3.18,6.92,1,0
13,l_comf,2,3.34,7.14,1,0
13,l_comf,3,3.25,6.84,1,0
13,l_comf,4,3.25,6.97,1,0
13,l_comf,5,3.01,6.66,1,0
13,l_comf,6,3.3,6.79,1,0
13,l_comf,7,3.47,6.96,1,0
13,l_comf,8,3.28,6.98,1,0
13,l_comf,9,2.86,6.52,1,0
13,l_comf,10,3.01,6.64,1,0
13,l_fast,1,2.72,5.72,1,0
13,l_fast,2,2.6,5.8,1,0
13,l_fast,3,2.66,5.82,1,0
13,l_fast,4,3.03,6.34,1,0
13,l_fast,5,2.61,5.6,1,0
13,l_fast,6,2.55,5.55,1,0
13,l_fast,7,2.54,5.43,1,0
13,l_fast,8,2.6,5.62,1,0
13,l_fast,9,2.64,5.5,1,0
13,l_fast,10,2.66,5.72,1,0
13,l_slow,1,5.57,9.48,1,0
13,l_slow,2,2.94,6.87,1,0
13,l_slow,3,2.94,6.77,1,0
13,l_slow,4,3.1,6.78,1,0
13,l_slow,5,3.41,7.21,1,0
13,l_slow,6,3.21,7.03,1,0
13,l_slow,7,2.76,6.67,1,0
13,l_slow,8,3.17,6.97,0,0
13,l_slow,9,3.38,7.31,1,0
13,l_slow,10,3.35,7.26,1,0
13,r_comf,1,3.23,7.27,1,0
13,r_comf,2,2.33,6.16,1,0
13,r_comf,3,1.83,5.8,1,0
13,r_comf,4,1.97,5.75,1,0
13,r_comf,5,1.74,5.7,1,0
13,r_comf,6,1.88,5.91,1,0
13,r_comf,7,2.11,6.11,1,0
13,r_comf,8,2.06,5.85,1,0
13,r_comf,9,1.92,5.89,1,0
13,r_comf,10,2.57,6.22,1,0
13,r_fast,1,2.54,5.3,1,0
13,r_fast,2,2.34,5.57,1,0
13,r_fast,3,1.73,1.85,1,0
13,r_fast,4,2.17,2.44,1,0
13,r_fast,5,1.44,1.47,1,0
13,r_fast,6,1.65,4.9,1,0
13,r_fast,7,1.72,4.79,1,0
13,r_fast,8,1.38,4.68,1,0
13,r_fast,9,1.4,4.54,1,0
13,r_fast,10,1.57,4.83,1,0
13,r_slow,1,2.35,6.39,1,0
13,r_slow,2,2.06,2.29,1,0
13,r_slow,3,2.31,6.7,1,0
13,r_slow,4,2.11,6.02,1,0
13,r_slow,5,2.24,6.45,1,0
13,r_slow,6,2.76,6.84,1,0
13,r_slow,7,2.39,6.54,1,0
13,r_slow,8,2.36,6.62,1,0
13,r_slow,9,2.17,6.25,1,0
13,r_slow,10,2.64,6.35,1,0
14,l_comf,1,2.62,5.16,0,0
14,l_comf,2,2.44,4.81,0,0
14,l_comf,3,2.62,5.21,0,0
14,l_comf,4,2.39,4.71,0,0
14,l_comf,5,2.56,4.98,0,0
14,l_comf,6,2.75,5.12,0,0
14,l_comf,7,2.3,4.69,0,0
14,l_comf,8,2.57,5.03,0,0
14,l_comf,9,2.37,4.73,0,0
14,l_comf,10,nan,nan,0,0
14,l_fast,1,nan,nan,0,0
14,l_fast,2,nan,nan,0,0
14,l_fast,3,nan,nan,0,0
14,l_fast,4,2.59,3.26,0,0
14,l_fast,5,2.42,3.04,0,0
14,l_fast,6,2.45,3.15,0,0
14,l_fast,7,2.59,3.26,0,0
14,l_fast,8,2.39,4.63,0,0
14,l_fast,9,2.48,4.56,0,0
14,l_fast,10,2.53,4.77,0,0
14,l_slow,1,2.74,6.06,0,0
14,l_slow,2,2.79,5.7,0,0
14,l_slow,3,2.47,2.67,0,0
14,l_slow,4,nan,nan,0,0
14,l_slow,5,nan,nan,0,0
14,l_slow,6,nan,nan,0,0
14,l_slow,7,2.5,5.93,0,0
14,l_slow,8,2.7,2.89,0,0
14,l_slow,9,2.59,5.65,0,0
14,l_slow,10,nan,nan,0,0
14,l_slow,11,2.74,5.98,0,0
14,r_comf,1,2.84,5.12,0,0
14,r_comf,2,1.92,4.1,0,0
14,r_comf,3,1.96,2.03,0,0
14,r_comf,4,2.69,4.95,0,0
14,r_comf,5,1.88,1.93,0,0
14,r_comf,6,1.46,1.5,0,0
14,r_comf,7,2.17,4.38,0,0
14,r_comf,8,1.92,4.29,0,0
14,r_comf,9,2.01,4.47,0,0
14,r_comf,10,1.95,4.18,0,0
14,r_fast,1,2.18,4.07,0,0
14,r_fast,2,nan,nan,0,0
14,r_fast,3,2.26,4.26,0,0
14,r_fast,4,2.17,4.21,0,0
14,r_fast,5,nan,nan,0,0
14,r_fast,6,1.91,1.92,0,0
14,r_fast,7,nan,nan,0,0
14,r_fast,8,2.11,4,0,0
14,r_fast,9,nan,nan,0,0
14,r_fast,10,2.26,4.23,0,0
14,r_fast,11,nan,nan,0,0
14,r_slow,1,1.51,1.79,0,0
14,r_slow,2,1.55,1.75,0,0
14,r_slow,3,1.4,1.63,0,0
14,r_slow,4,1.49,1.78,0,0
14,r_slow,5,1.54,1.57,0,0
14,r_slow,6,1.46,1.63,0,0
14,r_slow,7,1.66,1.69,0,0
14,r_slow,8,nan,nan,0,0
14,r_slow,9,1.73,1.83,0,0
14,r_slow,10,1.76,2.12,0,0
15,l_comf,1,3.41,3.44,1,0
15,l_comf,2,3.16,6.31,1,0
15,l_comf,3,3,6.36,1,0
15,l_comf,4,3.6,6.78,1,0
15,l_comf,5,3.17,6.48,1,0
15,l_comf,6,3.45,6.75,1,0
15,l_comf,7,3.18,6.63,1,0
15,l_comf,8,2.94,6.37,1,0
15,l_comf,9,3,6.44,1,0
15,l_comf,10,3.1,6.42,1,0
15,l_comf,11,3.73,7.09,1,0
15,l_fast,1,2.8,6.32,1,0
15,l_fast,2,2.65,6.18,1,0
15,l_fast,3,3.25,6.31,1,0
15,l_fast,4,3.04,6.32,1,0
15,l_fast,5,3.28,6.16,1,0
15,l_fast,6,3.24,6.41,1,0
15,l_fast,7,3.42,6.72,1,0
15,l_fast,8,3.37,6.26,1,0
15,l_fast,9,3.18,6.4,1,0
15,l_fast,10,3.54,6.73,1,0
15,l_fast,11,3.39,6.38,1,0
15,l_fast,12,3.23,6.34,1,0
15,l_slow,1,3.53,7.5,1,0
15,l_slow,2,3.52,7.48,1,0
15,l_slow,3,3.28,7.17,1,0
15,l_slow,4,3.42,7.42,1,0
15,l_slow,5,3.3,7.15,1,0
15,l_slow,6,3.17,7,1,0
15,l_slow,7,3.31,7.21,1,0
15,l_slow,8,3.53,7.42,1,0
15,l_slow,9,3.19,7.22,1,0
15,l_slow,10,3.21,7.18,1,0
15,r_comf,1,3.5,7.24,1,0
15,r_comf,2,3.3,6.94,1,0
15,r_comf,3,3.26,6.95,1,0
15,r_comf,4,2.85,6.65,1,0
15,r_comf,5,3.17,3.55,1,0
15,r_comf,6,3.28,6.9,1,0
15,r_comf,7,3.42,7.16,1,0
15,r_comf,8,3.31,6.96,1,0
15,r_comf,9,2.77,2.79,1,0
15,r_comf,10,3.02,6.55,1,0
15,r_fast,1,3.22,6.32,1,0
15,r_fast,2,2.94,5.95,1,0
15,r_fast,3,3.23,6.25,1,0
15,r_fast,4,3.14,6.34,1,0
15,r_fast,5,2.59,2.6,1,0
15,r_fast,6,2.61,2.95,1,0
15,r_fast,7,2.54,5.99,1,0
15,r_fast,8,2.82,2.91,1,0
15,r_fast,9,3.6,6.87,1,0
15,r_fast,10,2.61,5.92,1,0
15,r_fast,11,2.5,2.52,1,0
15,r_slow,1,nan,nan,1,0
15,r_slow,2,0.37,6.07,1,0
15,r_slow,3,1.52,6.25,1,0
15,r_slow,4,1.49,6.34,1,0
15,r_slow,5,1.32,1.94,1,0
15,r_slow,6,1.29,5.88,1,0
15,r_slow,7,1.81,6.55,1,0
15,r_slow,8,1.65,6.39,1,0
15,r_slow,9,1.54,6.1,1,0
15,r_slow,10,0.47,1.04,1,0
16,l_comf,1,nan,nan,1,0
16,l_comf,2,3.23,5.85,1,0
16,l_comf,3,2.78,5.37,1,0
16,l_comf,4,2.67,4.92,1,0
16,l_comf,5,2.52,5.06,1,0
16,l_comf,6,2.7,5.26,1,0
16,l_comf,7,3.21,5.71,1,0
16,l_comf,8,2.92,5.53,1,0
16,l_comf,9,2.56,5.1,1,0
16,l_comf,10,2.71,2.8,1,0
16,l_comf,11,2.47,5.14,1,0
16,l_comf,12,3.28,6.02,1,0
16,l_fast,1,2.72,5.01,1,0
16,l_fast,2,3.22,5.46,1,0
16,l_fast,3,2.99,5.32,1,0
16,l_fast,4,2.46,4.65,1,0
16,l_fast,5,2.75,2.79,1,0
16,l_fast,6,2.74,5.11,1,0
16,l_fast,7,2.99,5.42,1,0
16,l_fast,8,2.82,5.09,1,0
16,l_fast,9,2.74,5.04,1,0
16,l_fast,10,3.01,5.28,1,0
16,l_fast,11,3.1,5.37,1,0
16,l_slow,1,nan,nan,1,0
16,l_slow,2,nan,nan,1,0
16,l_slow,3,3.04,6.1,1,0
16,l_slow,4,2.99,6.01,1,0
16,l_slow,5,nan,nan,1,0
16,l_slow,6,nan,nan,1,0
16,l_slow,7,2.78,5.82,1,0
16,l_slow,8,3.19,6.81,1,0
16,l_slow,9,3.04,6.54,1,0
16,l_slow,10,3.1,6.26,1,0
16,r_comf,1,2.25,2.56,1,0
16,r_comf,2,2.11,2.16,1,0
16,r_comf,3,2.37,5.07,1,0
16,r_comf,4,2.33,2.35,1,0
16,r_comf,5,2.35,5.08,1,0
16,r_comf,6,2.24,2.25,1,0
16,r_comf,7,1.72,1.87,1,0
16,r_comf,8,1.86,1.89,1,0
16,r_comf,9,2.27,4.76,1,0
16,r_comf,10,2.05,2.07,1,0
16,r_comf,11,2.22,4.96,1,0
16,r_fast,1,2.59,4.79,1,0
16,r_fast,2,2.46,4.7,1,0
16,r_fast,3,2.73,4.94,1,0
16,r_fast,4,2.77,4.97,1,0
16,r_fast,5,2.57,4.81,1,0
16,r_fast,6,2.3,4.62,1,0
16,r_fast,7,1.95,4.25,1,0
16,r_fast,8,2.4,4.83,1,0
16,r_fast,9,2.21,4.5,1,0
16,r_fast,10,2.59,4.99,1,0
16,r_slow,1,2.02,2.18,1,0
16,r_slow,2,2.3,6.2,1,0
16,r_slow,3,2.02,2.06,1,0
16,r_slow,4,2.23,2.25,1,0
16,r_slow,5,2.08,2.09,1,0
16,r_slow,6,1.78,5.64,1,0
16,r_slow,7,2.01,5.9,1,0
16,r_slow,8,1.94,5.67,1,0
16,r_slow,9,2.19,5.85,1,1
16,r_slow,10,2.29,2.48,1,0
17,l_comf,1,2.57,5.23,1,1
17,l_comf,2,2.67,5.38,1,1
17,l_comf,3,2.54,5.48,1,0
17,l_comf,4,2.64,5.5,1,0
17,l_comf,5,2.69,5.54,1,0
17,l_comf,6,2.64,5.66,1,0
17,l_comf,7,2.99,6.17,1,0
17,l_comf,8,3.02,6.06,1,0
17,l_comf,9,2.48,5.64,1,0
17,l_comf,10,2.33,5.48,1,0
17,l_fast,1,2.91,6.4,1,0
17,l_fast,2,2.68,5.36,1,0
17,l_fast,3,2.83,5.65,1,0
17,l_fast,4,nan,nan,1,0
17,l_fast,5,2.74,5.52,1,0
17,l_fast,6,3.11,6.01,1,0
17,l_fast,7,2.91,5.79,1,0
17,l_fast,8,nan,nan,1,0
17,l_fast,9,3.63,6.66,1,0
17,l_fast,10,2.94,6.38,1,0
17,l_slow,1,3,6.68,1,0
17,l_slow,2,2.61,6.29,1,0
17,l_slow,3,2.42,6.06,1,0
17,l_slow,4,nan,nan,1,0
17,l_slow,5,2.89,6.84,1,0
17,l_slow,6,2.96,6.91,1,0
17,l_slow,7,2.76,6.48,1,0
17,l_slow,8,nan,nan,0,0
17,l_slow,9,3.13,6.76,1,0
17,l_slow,10,2.67,6.82,1,0
17,r_comf,1,0.02,2.33,1,0
17,r_comf,2,1.88,4.9,1,0
17,r_comf,3,nan,nan,1,0
17,r_comf,4,1.68,4.81,1,0
17,r_comf,5,1.45,4.59,1,0
17,r_comf,6,1.87,4.92,1,0
17,r_comf,7,nan,nan,1,0
17,r_comf,8,nan,nan,1,0
17,r_comf,9,1.16,5.17,1,0
17,r_comf,10,2.39,5.55,1,0
17,r_fast,1,2.33,2.59,1,0
17,r_fast,2,2.19,4.93,1,0
17,r_fast,3,1.75,4.68,1,0
17,r_fast,4,2.08,4.89,1,0
17,r_fast,5,2.41,5.41,1,0
17,r_fast,6,2.33,5.21,1,0
17,r_fast,7,2.37,5.31,1,0
17,r_fast,8,2.98,3,1,0
17,r_fast,9,2.44,5.37,1,0
17,r_fast,10,1.96,5.01,1,0
17,r_slow,1,nan,nan,1,0
17,r_slow,2,nan,nan,1,0
17,r_slow,3,nan,nan,1,0
17,r_slow,4,nan,nan,1,0
17,r_slow,5,nan,nan,1,0
17,r_slow,6,nan,nan,1,0
17,r_slow,7,0.1,5.89,1,0
17,r_slow,8,nan,nan,1,0
17,r_slow,9,nan,nan,1,0
17,r_slow,10,nan,nan,1,0
18,l_comf,1,3.06,6.18,1,0
18,l_comf,2,3.42,3.44,1,0
18,l_comf,3,2.5,2.55,1,0
18,l_comf,4,2.97,3.05,1,0
18,l_comf,5,2.98,5.98,1,0
18,l_comf,6,3.28,6.33,1,0
18,l_comf,7,2.78,2.79,1,0
18,l_comf,8,2.98,6.01,1,0
18,l_comf,9,3.18,6.28,1,0
18,l_comf,10,3.13,3.14,1,0
18,l_comf,11,2.99,6.06,1,0
18,l_fast,1,2.73,5.41,1,0
18,l_fast,2,3.4,6.08,1,0
18,l_fast,3,3.02,5.29,1,0
18,l_fast,4,3.17,5.85,1,0
18,l_fast,5,3.1,5.54,1,0
18,l_fast,6,3.17,6.06,1,0
18,l_fast,7,3.02,5.96,1,0
18,l_fast,8,3.65,6.05,1,0
18,l_fast,9,3.37,5.96,1,0
18,l_fast,10,3.5,6.22,1,0
18,l_slow,1,3.58,3.73,1,0
18,l_slow,2,3.52,3.56,1,0
18,l_slow,3,3.38,6.88,1,0
18,l_slow,4,3.3,6.91,1,0
18,l_slow,5,3.47,3.53,1,0
18,l_slow,6,3.41,6.96,1,0
18,l_slow,7,3.51,7.18,1,0
18,l_slow,8,3.75,3.84,1,0
18,l_slow,9,3.35,6.83,1,0
18,l_slow,10,3.53,3.59,1,0
18,r_comf,1,2.45,2.48,1,0
18,r_comf,2,2.68,2.85,1,0
18,r_comf,3,2.44,2.47,1,0
18,r_comf,4,2.48,2.54,1,0
18,r_comf,5,2.3,2.41,1,0
18,r_comf,6,2.16,2.17,1,0
18,r_comf,7,2.71,2.72,1,0
18,r_comf,8,2.21,2.24,1,0
18,r_comf,9,2.39,2.5,1,0
18,r_comf,10,2.3,2.32,1,0
18,r_fast,1,2.36,2.48,1,0
18,r_fast,2,2.72,2.8,1,0
18,r_fast,3,1.99,2.08,1,0
18,r_fast,4,2.39,2.41,1,0
18,r_fast,5,2.59,2.65,1,0
18,r_fast,6,2.09,2.13,1,0
18,r_fast,7,2.62,2.64,1,0
18,r_fast,8,2.65,2.7,1,0
18,r_fast,9,2.68,2.71,1,0
18,r_fast,10,2.46,2.57,1,0
18,r_slow,1,2.53,2.56,1,0
18,r_slow,2,2.51,2.52,1,0
18,r_slow,3,2.53,2.57,1,0
18,r_slow,4,2.89,2.91,1,0
18,r_slow,5,2.23,2.25,1,0
18,r_slow,6,3.16,3.19,1,0
18,r_slow,7,2.75,2.76,1,0
18,r_slow,8,3.18,3.25,1,0
18,r_slow,9,2.89,2.91,1,0
18,r_slow,10,2.78,2.79,1,0
19,l_comf,1,nan,nan,1,0
19,l_comf,2,nan,nan,1,0
19,l_comf,3,nan,nan,1,0
19,l_comf,4,nan,nan,1,0
19,l_comf,5,nan,nan,1,0
19,l_comf,6,nan,nan,1,0
19,l_comf,7,nan,nan,1,0
19,l_comf,8,nan,nan,1,0
19,l_comf,9,nan,nan,1,0
19,l_comf,10,nan,nan,1,0
19,l_fast,1,2.66,6.67,1,0
19,l_fast,2,nan,nan,1,0
19,l_fast,3,nan,nan,1,0
19,l_fast,4,nan,nan,1,0
19,l_fast,5,nan,nan,1,0
19,l_fast,6,nan,nan,1,0
19,l_fast,7,nan,nan,1,0
19,l_fast,8,nan,nan,1,0
19,l_fast,9,nan,nan,1,0
19,l_fast,10,nan,nan,1,0
19,l_slow,1,nan,nan,1,0
19,l_slow,2,nan,nan,1,0
19,l_slow,3,nan,nan,1,0
19,l_slow,4,nan,nan,1,0
19,l_slow,5,nan,nan,1,0
19,l_slow,6,nan,nan,1,0
19,l_slow,7,nan,nan,1,0
19,l_slow,8,nan,nan,1,0
19,l_slow,9,nan,nan,1,0
19,l_slow,10,nan,nan,1,0
19,r_comf,1,2.05,2.09,1,0
19,r_comf,2,2.19,2.36,1,0
19,r_comf,3,2.17,2.6,1,0
19,r_comf,4,2.26,6.14,1,0
19,r_comf,5,2.02,6.04,1,0
19,r_comf,6,1.78,2.4,1,0
19,r_comf,7,2.19,2.23,1,0
19,r_comf,8,1.95,2.04,1,0
19,r_comf,9,2.23,2.34,1,0
19,r_comf,10,1.67,1.91,1,0
19,r_comf,11,2.07,2.19,1,0
19,r_comf,12,2.19,2.51,1,0
19,r_fast,1,2.2,2.53,1,0
19,r_fast,2,2.2,2.48,1,0
19,r_fast,3,2.62,5.98,1,0
19,r_fast,4,2.51,5.94,1,0
19,r_fast,5,2.09,5.21,1,0
19,r_fast,6,2.41,2.42,1,0
19,r_fast,7,2.01,2.18,1,0
19,r_fast,8,2.52,5.88,1,0
19,r_fast,9,2.12,2.27,1,0
19,r_fast,10,2.07,2.18,1,0
19,r_slow,1,2.31,3.02,1,0
19,r_slow,2,1.98,2.58,1,0
19,r_slow,3,2.35,2.5,1,0
19,r_slow,4,2.29,7.31,1,0
19,r_slow,5,1.91,7,1,0
19,r_slow,6,2.15,7.15,1,0
19,r_slow,7,2.54,7.48,1,0
19,r_slow,8,2.49,7.3,1,0
19,r_slow,9,2.15,7.11,1,0
19,r_slow,10,1.78,6.8,1,0
20,l_comf,1,2.83,5.94,1,0
20,l_comf,2,2.85,6.01,1,0
20,l_comf,3,2.69,5.79,1,0
20,l_comf,4,2.72,5.93,1,0
20,l_comf,5,2.93,6.11,1,0
20,l_comf,6,3.04,6.26,1,0
20,l_comf,7,3.27,6.48,1,0
20,l_comf,8,3.15,6.37,1,0
20,l_comf,9,2.98,6.29,1,0
20,l_comf,10,3.08,6.08,1,0
20,l_comf,11,2.9,6,1,0
20,l_fast,1,3.29,6.37,1,0
20,l_fast,2,3.1,6.2,1,0
20,l_fast,3,2.66,5.78,1,0
20,l_fast,4,2.91,6.24,1,0
20,l_fast,5,2.77,5.84,1,0
20,l_fast,6,3.22,6.68,1,0
20,l_fast,7,3.27,6.3,1,0
20,l_fast,8,3.14,6.88,1,0
20,l_fast,9,3,6.34,1,0
20,l_fast,10,3.21,6.53,1,0
20,l_slow,1,3.53,6.88,1,0
20,l_slow,2,2.83,6.09,1,0
20,l_slow,3,3.57,6.72,1,0
20,l_slow,4,3.14,6.85,1,0
20,l_slow,5,2.99,6.37,1,0
20,l_slow,6,3.32,6.72,1,0
20,l_slow,7,3.21,6.48,1,0
20,l_slow,8,2.82,6.24,1,0
20,l_slow,9,2.64,5.94,1,0
20,l_slow,10,2.97,6.3,1,0
20,l_slow,11,3.12,6.36,1,0
20,r_comf,1,2.25,2.45,1,0
20,r_comf,2,2.23,2.35,1,0
20,r_comf,3,2.06,5.29,1,0
20,r_comf,4,2.08,2.35,1,0
20,r_comf,5,2.08,5.3,1,0
20,r_comf,6,1.78,2.12,1,0
20,r_comf,7,1.93,5.27,1,0
20,r_comf,8,1.97,2.28,1,0
20,r_comf,9,1.68,1.95,1,0
20,r_comf,10,1.84,2.08,1,0
20,r_comf,11,1.94,2.16,1,0
20,r_fast,1,2.05,5.34,1,0
20,r_fast,2,2.17,2.3,1,0
20,r_fast,3,2.22,2.23,1,0
20,r_fast,4,2.22,2.23,1,0
20,r_fast,5,1.99,2.02,1,0
20,r_fast,6,2.32,5.32,1,0
20,r_fast,7,2.03,5.24,1,0
20,r_fast,8,1.95,2.14,1,0
20,r_fast,9,1.94,1.97,1,0
20,r_fast,10,1.98,5.43,1,0
20,r_slow,1,2.19,5.67,1,0
20,r_slow,2,1.93,1.97,1,0
20,r_slow,3,1.95,1.97,1,0
20,r_slow,4,1.93,2.23,1,0
20,r_slow,5,2.11,5.38,1,0
20,r_slow,6,1.96,2.08,1,0
20,r_slow,7,1.98,2.22,1,0
20,r_slow,8,1.97,2.22,1,0
20,r_slow,9,2.08,5.54,1,0
20,r_slow,10,2,2.22,1,0
21,l_comf,1,3.24,6.76,1,0
21,l_comf,2,3.09,6.5,1,0
21,l_comf,3,3.05,6.62,1,0
21,l_comf,4,3.32,7.01,1,0
21,l_comf,5,3.26,6.94,1,0
21,l_comf,6,3.54,7.29,1,0
21,l_comf,7,3.27,7.05,1,0
21,l_comf,8,3.08,6.82,1,0
21,l_comf,9,3.54,7.08,1,0
21,l_comf,10,3.32,6.94,1,0
21,l_fast,1,nan,nan,1,0
21,l_fast,2,1.71,4.8,1,0
21,l_fast,3,nan,nan,1,0
21,l_fast,4,nan,nan,1,0
21,l_fast,5,nan,nan,1,0
21,l_fast,6,nan,nan,1,0
21,l_fast,7,nan,nan,1,0
21,l_fast,8,nan,nan,1,0
21,l_fast,9,nan,nan,0,0
21,l_fast,10,nan,nan,1,0
21,l_slow,1,nan,nan,1,0
21,l_slow,2,nan,nan,1,0
21,l_slow,3,nan,nan,1,0
21,l_slow,4,nan,nan,1,0
21,l_slow,5,nan,nan,1,0
21,l_slow,6,nan,nan,1,0
21,l_slow,7,nan,nan,1,0
21,l_slow,8,nan,nan,1,0
21,l_slow,9,nan,nan,1,0
21,l_slow,10,nan,nan,1,0
21,l_slow,11,nan,nan,1,0
21,r_comf,1,2.33,2.8,1,0
21,r_comf,2,2.86,6.34,1,0
21,r_comf,3,2.36,6.4,1,0
21,r_comf,4,2.17,2.41,1,0
21,r_comf,5,2.32,6.53,1,0
21,r_comf,6,2.42,6.46,1,0
21,r_comf,7,2.24,6.44,1,0
21,r_comf,8,3.67,6.81,1,0
21,r_comf,9,2.2,2.26,1,0
21,r_comf,10,2.27,6.29,1,0
21,r_fast,1,2.69,5.58,1,0
21,r_fast,2,2.04,5,1,0
21,r_fast,3,1.84,4.85,1,0
21,r_fast,4,2.18,4.81,1,0
21,r_fast,5,2.1,5.2,1,0
21,r_fast,6,1.78,4.83,1,0
21,r_fast,7,2.76,5.56,1,0
21,r_fast,8,1.94,4.66,1,0
21,r_fast,9,1.95,4.94,1,0
21,r_fast,10,2.09,4.85,1,0
21,r_slow,1,2.43,8.23,1,0
21,r_slow,2,2.8,8.73,1,0
21,r_slow,3,2.48,7.96,1,0
21,r_slow,4,2.57,8.2,1,0
21,r_slow,5,2.76,8.84,1,0
21,r_slow,6,2.34,8.82,1,0
21,r_slow,7,2.6,9.02,1,0
21,r_slow,8,2.46,8.51,1,0
21,r_slow,9,3.12,10.06,1,0
21,r_slow,10,2.48,8.78,1,0
22,l_comf,1,2.72,2.77,1,0
22,l_comf,2,nan,nan,0,0
22,l_comf,3,nan,nan,1,0
22,l_comf,4,nan,nan,1,0
22,l_comf,5,nan,nan,1,0
22,l_comf,6,nan,nan,1,0
22,l_comf,7,2.82,6.22,1,0
22,l_comf,8,nan,nan,1,0
22,l_comf,9,nan,nan,1,0
22,l_comf,10,nan,nan,1,0
22,l_fast,1,nan,nan,1,0
22,l_fast,2,nan,nan,1,0
22,l_fast,3,nan,nan,1,0
22,l_fast,4,2.61,5.41,1,0
22,l_fast,5,2.4,2.43,1,0
22,l_fast,6,nan,nan,1,0
22,l_fast,7,nan,nan,1,0
22,l_fast,8,nan,nan,1,0
22,l_fast,9,2.5,5.47,1,0
22,l_fast,10,2.78,5.44,1,0
22,l_slow,1,nan,nan,1,0
22,l_slow,2,nan,nan,1,0
22,l_slow,3,nan,nan,1,0
22,l_slow,4,nan,nan,1,0
22,l_slow,5,nan,nan,1,0
22,l_slow,6,nan,nan,1,0
22,l_slow,7,nan,nan,1,0
22,l_slow,8,nan,nan,1,0
22,l_slow,9,3.05,5.46,1,0
22,l_slow,10,nan,nan,1,0
22,l_slow,11,nan,nan,1,0
22,r_comf,1,2.59,4.89,1,0
22,r_comf,2,2.55,2.59,1,0
22,r_comf,3,2.42,4.91,1,0
22,r_comf,4,2.52,4.82,1,0
22,r_comf,5,2.33,4.84,1,0
22,r_comf,6,2.33,2.37,1,0
22,r_comf,7,2.28,4.85,1,0
22,r_comf,8,2.18,4.67,1,0
22,r_comf,9,2.31,4.61,1,0
22,r_comf,10,2.54,2.56,1,0
22,r_comf,11,2.37,2.44,1,0
22,r_fast,1,2.27,4.74,1,0
22,r_fast,2,2.17,4.47,1,0
22,r_fast,3,2.19,4.58,1,0
22,r_fast,4,2.26,4.68,1,0
22,r_fast,5,2.25,4.95,1,0
22,r_fast,6,2.04,4.36,1,0
22,r_fast,7,1.93,4.5,1,0
22,r_fast,8,1.96,2.04,1,0
22,r_fast,9,1.96,4.6,1,0
22,r_fast,10,2.18,4.63,1,0
22,r_fast,11,1.99,4.47,1,0
22,r_slow,1,nan,nan,1,0
22,r_slow,2,nan,nan,1,0
22,r_slow,3,nan,nan,1,0
22,r_slow,4,nan,nan,1,0
22,r_slow,5,nan,nan,1,0
22,r_slow,6,nan,nan,1,0
22,r_slow,7,nan,nan,1,0
22,r_slow,8,1.61,4.62,1,0
